Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
Rest,2020-11-27 10:25:17.5396,31828,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5958,85,(0.650 0.646 0.629 0.605 0.596 0.678 0.684 0.681 )
MotorImagery,2020-11-27 10:25:17.9570,31858,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8084,86,(0.700 0.719 0.764 0.778 0.808 0.613 0.654 0.697 )
InputWindowChange,2020-11-27 10:25:18.2367,31878,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,23,0.0000,0.0000,Running,2.7780,14,0.5333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-27 10:25:18.8345,31921,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5846,86,(0.657 0.622 0.585 0.764 0.760 0.773 0.738 0.681 )
InputWindowChange,2020-11-27 10:25:24.2372,32307,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,23,0.0001,0.0000,Running,2.7780,14,0.5333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:25:24.2382,32307,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,23,0.0001,0.0000,Running,2.7780,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-27 10:25:27.5366,32543,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7760,87,(0.744 0.748 0.766 0.755 0.776 0.603 0.648 0.684 )
Rest,2020-11-27 10:25:28.2740,32596,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5373,87,(0.764 0.740 0.728 0.710 0.686 0.659 0.607 0.537 )
MotorImagery,2020-11-27 10:25:29.9440,32715,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7265,88,(0.748 0.731 0.740 0.727 0.642 0.723 0.734 0.757 )
Rest,2020-11-27 10:25:30.5846,32761,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5963,88,(0.767 0.773 0.792 0.807 0.783 0.736 0.641 0.596 )
MotorImagery,2020-11-27 10:25:32.6327,32907,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7013,89,(0.726 0.701 0.612 0.652 0.663 0.650 0.680 0.711 )
Rest,2020-11-27 10:25:33.5097,32970,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5766,89,(0.769 0.761 0.740 0.690 0.637 0.619 0.635 0.577 )
MotorImagery,2020-11-27 10:25:34.9302,33072,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8881,90,(0.681 0.772 0.821 0.836 0.854 0.871 0.887 0.888 )
Rest,2020-11-27 10:25:35.9465,33144,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5632,90,(0.817 0.757 0.695 0.668 0.647 0.633 0.603 0.563 )
InputWindowChange,2020-11-27 10:25:36.2389,33165,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,24,0.0000,0.0000,Running,2.3454,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:25:36.5873,33190,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7749,91,(0.693 0.727 0.775 0.605 0.644 0.676 0.648 0.659 )
InputWindowChange,2020-11-27 10:25:36.5878,33190,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,24,-5.6520,0.0000,Running,2.3454,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:25:36.5888,33190,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,24,-5.6520,0.0000,Running,2.3454,13,0.5667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:25:37.7284,33272,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5211,91,(0.893 0.883 0.871 0.821 0.634 0.521 0.912 0.904 )
MotorImagery,2020-11-27 10:25:38.6332,33336,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8359,92,(0.697 0.732 0.748 0.759 0.769 0.836 0.606 0.651 )
Rest,2020-11-27 10:25:42.8528,33638,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5374,92,(0.693 0.656 0.612 0.537 0.780 0.781 0.758 0.725 )
MotorImagery,2020-11-27 10:25:45.6794,33840,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6532,93,(0.660 0.668 0.660 0.653 0.668 0.671 0.653 0.652 )
Rest,2020-11-27 10:25:46.1655,33875,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4469,93,(0.670 0.621 0.604 0.447 0.659 0.672 0.669 0.684 )
MotorImagery,2020-11-27 10:25:51.5262,34258,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8121,94,(0.686 0.708 0.743 0.770 0.812 0.608 0.634 0.677 )
Rest,2020-11-27 10:25:53.9498,34432,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5983,94,(0.830 0.822 0.802 0.704 0.605 0.598 0.844 0.825 )
InputWindowChange,2020-11-27 10:25:54.2421,34452,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,25,0.0000,0.0000,Running,4.2130,13,0.5667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:25:56.2752,34598,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6131,95,(0.633 0.668 0.675 0.613 0.637 0.658 0.625 0.622 )
InputWindowChange,2020-11-27 10:25:56.2752,34598,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,25,-3.9673,0.0000,Running,4.2130,13,0.5667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:25:56.2762,34598,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,25,-3.9673,0.0000,Running,4.2130,12,0.6000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:25:56.2892,34599,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5583,95,(0.633 0.668 0.675 0.613 0.558 0.658 0.625 0.622 )
MotorImagery,2020-11-27 10:25:58.8230,34780,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7846,96,(0.612 0.609 0.659 0.716 0.773 0.781 0.785 0.621 )
Rest,2020-11-27 10:25:59.3388,34817,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5488,96,(0.775 0.758 0.748 0.747 0.714 0.660 0.604 0.549 )
MotorImagery,2020-11-27 10:25:59.9649,34862,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7939,97,(0.777 0.794 0.619 0.601 0.691 0.672 0.728 0.752 )
Rest,2020-11-27 10:26:01.8725,34998,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5952,97,(0.595 0.752 0.720 0.671 0.660 0.647 0.654 0.633 )
MotorImagery,2020-11-27 10:26:03.5300,35116,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6997,98,(0.652 0.650 0.682 0.717 0.699 0.700 0.623 0.663 )
Rest,2020-11-27 10:26:03.9471,35146,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5945,98,(0.650 0.658 0.624 0.605 0.595 0.700 0.690 0.656 )
MotorImagery,2020-11-27 10:26:05.0614,35226,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7599,99,(0.623 0.650 0.676 0.704 0.735 0.750 0.764 0.760 )
Rest,2020-11-27 10:26:05.7160,35273,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5503,99,(0.601 0.550 0.665 0.660 0.655 0.645 0.662 0.639 )
MotorImagery,2020-11-27 10:26:06.4678,35326,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8396,100,(0.777 0.807 0.823 0.817 0.816 0.840 0.621 0.709 )
Rest,2020-11-27 10:26:07.0916,35371,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5886,100,(0.589 0.813 0.804 0.810 0.810 0.791 0.750 0.669 )
MotorImagery,2020-11-27 10:26:08.2611,35455,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8419,101,(0.761 0.777 0.800 0.842 0.636 0.670 0.701 0.768 )
Rest,2020-11-27 10:26:09.2778,35528,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4915,101,(0.761 0.752 0.720 0.637 0.492 0.799 0.795 0.800 )
MotorImagery,2020-11-27 10:26:11.4374,35682,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6985,102,(0.699 0.634 0.699 0.726 0.763 0.766 0.762 0.743 )
Rest,2020-11-27 10:26:12.2171,35738,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6000,102,(0.759 0.753 0.740 0.696 0.665 0.619 0.600 0.791 )
InputWindowChange,2020-11-27 10:26:12.2452,35740,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,26,0.0000,0.0000,Running,3.4277,12,0.6000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:26:16.5610,36048,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7953,103,(0.641 0.708 0.736 0.756 0.790 0.816 0.798 0.795 )
InputWindowChange,2020-11-27 10:26:16.5620,36048,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,26,-1.6835,0.0000,Running,3.4277,12,0.6000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:26:16.5620,36048,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,26,-1.6835,0.0000,Running,3.4277,11,0.6333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:26:17.2019,36094,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5705,103,(0.628 0.571 0.777 0.769 0.761 0.725 0.692 0.674 )
MotorImagery,2020-11-27 10:26:25.0139,36652,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8844,104,(0.802 0.834 0.857 0.884 0.616 0.654 0.723 0.790 )
Rest,2020-11-27 10:26:25.9190,36717,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5837,104,(0.732 0.698 0.647 0.584 0.843 0.835 0.812 0.783 )
MotorImagery,2020-11-27 10:26:26.9078,36788,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6513,105,(0.645 0.662 0.675 0.651 0.603 0.614 0.637 0.658 )
Rest,2020-11-27 10:26:27.0331,36797,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5212,105,(0.645 0.662 0.675 0.651 0.654 0.608 0.521 0.658 )
MotorImagery,2020-11-27 10:26:29.0650,36942,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6389,106,(0.616 0.635 0.640 0.643 0.619 0.622 0.628 0.639 )
Rest,2020-11-27 10:26:30.1100,37017,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5692,106,(0.630 0.569 0.609 0.620 0.626 0.642 0.653 0.643 )
InputWindowChange,2020-11-27 10:26:30.2499,37027,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,27,0.0000,0.0000,Running,3.8057,11,0.6333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:26:32.7695,37207,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6568,107,(0.681 0.676 0.689 0.686 0.706 0.657 0.634 0.672 )
InputWindowChange,2020-11-27 10:26:32.7700,37207,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,27,-3.4804,0.0000,Running,3.8057,11,0.6333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:26:32.7700,37207,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,27,-3.4804,0.0000,Running,3.8057,10,0.6667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:26:32.8944,37216,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5882,107,(0.681 0.676 0.689 0.686 0.706 0.657 0.628 0.588 )
MotorImagery,2020-11-27 10:26:37.6289,37555,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7347,108,(0.761 0.729 0.729 0.740 0.760 0.746 0.735 0.742 )
Rest,2020-11-27 10:26:38.2686,37601,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5344,108,(0.534 0.738 0.752 0.767 0.775 0.771 0.738 0.626 )
MotorImagery,2020-11-27 10:26:39.1607,37665,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7321,109,(0.638 0.664 0.706 0.731 0.721 0.719 0.730 0.732 )
Rest,2020-11-27 10:26:39.4250,37684,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5983,109,(0.710 0.703 0.700 0.665 0.642 0.598 0.730 0.732 )
MotorImagery,2020-11-27 10:26:45.0368,38085,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7936,110,(0.770 0.794 0.613 0.724 0.754 0.752 0.749 0.765 )
Rest,2020-11-27 10:26:46.8329,38214,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5033,110,(0.697 0.678 0.671 0.674 0.678 0.648 0.602 0.503 )
MotorImagery,2020-11-27 10:26:47.3338,38250,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7224,111,(0.722 0.634 0.654 0.645 0.696 0.703 0.705 0.707 )
Rest,2020-11-27 10:26:48.0027,38297,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5514,111,(0.744 0.703 0.639 0.627 0.551 0.762 0.763 0.750 )
InputWindowChange,2020-11-27 10:26:48.2531,38315,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,28,0.0000,0.0000,Running,1.7751,10,0.6667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:26:49.6307,38414,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6584,112,(0.688 0.699 0.702 0.727 0.708 0.641 0.658 0.647 )
InputWindowChange,2020-11-27 10:26:49.6307,38414,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,28,-4.6213,0.0000,Running,1.7751,10,0.6667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-27 10:26:49.6317,38414,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,28,-4.6213,0.0000,Running,1.7751,9,0.7000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-27 10:26:50.1608,38452,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4515,112,(0.452 0.730 0.729 0.726 0.695 0.681 0.658 0.614 )
MotorImagery,2020-11-27 10:26:52.7225,38635,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7721,113,(0.800 0.798 0.785 0.772 0.613 0.688 0.720 0.778 )
Rest,2020-11-27 10:26:54.2407,38744,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5193,113,(0.730 0.634 0.608 0.519 0.777 0.779 0.794 0.785 )
MotorImagery,2020-11-27 10:26:55.1450,38809,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7667,114,(0.768 0.785 0.787 0.767 0.627 0.667 0.720 0.749 )
Rest,2020-11-27 10:26:55.9100,38863,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5634,114,(0.563 0.739 0.741 0.730 0.697 0.691 0.677 0.604 )
InputWindowChange,2020-11-27 10:27:06.2568,39605,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Open,29,0.0000,0.0000,Running,3.2428,9,0.7000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-27 10:27:06.3813,39614,60737d7d24130424b89de6dbecf4bd27,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8302,115,(0.642 0.729 0.766 0.789 0.819 0.827 0.828 0.830 )
InputWindowChange,2020-11-27 10:27:06.3822,39614,60737d7d24130424b89de6dbecf4bd27,anonymous,NULL,Closed,29,-5.8741,0.0000,Running,3.2428,9,0.7000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
