Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
InputWindowChange,2020-12-02 13:49:29.7643,24719,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,14,0.0000,0.0000,Running,3.3749,22,0.2667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:49:35.7653,25148,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,14,0.0015,0.0000,Running,3.3749,22,0.2667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:49:35.7663,25148,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,14,0.0015,0.0000,Running,3.3749,22,0.2667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:49:47.0849,25957,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6812,20,(0.613 0.660 0.661 0.672 0.681 0.560 0.572 0.576 )
InputWindowChange,2020-12-02 13:49:47.7678,26006,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,15,0.0000,0.0000,Running,3.0419,22,0.2667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-12-02 13:49:48.3940,26051,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5316,20,(0.584 0.573 0.532 0.664 0.648 0.638 0.638 0.618 )
InputWindowChange,2020-12-02 13:49:53.7689,26436,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,15,0.0009,0.0000,Running,3.0419,22,0.2667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:49:53.7699,26436,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,15,0.0009,0.0000,Running,3.0419,22,0.2667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:50:05.7711,27294,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,16,0.0000,0.0000,Running,3.8154,22,0.2667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:50:06.5226,27347,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6224,21,(0.627 0.622 0.574 0.589 0.598 0.602 0.606 0.622 )
InputWindowChange,2020-12-02 13:50:06.5236,27347,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,16,-5.2457,0.0000,Running,3.8154,22,0.2667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:50:06.5246,27347,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,16,-5.2457,0.0000,Running,3.8154,21,0.3000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:50:07.6653,27429,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5486,21,(0.744 0.717 0.707 0.641 0.549 0.735 0.740 0.738 )
MotorImagery,2020-12-02 13:50:16.9796,28095,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7926,22,(0.569 0.643 0.750 0.785 0.812 0.805 0.798 0.793 )
Rest,2020-12-02 13:50:17.5084,28132,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5371,22,(0.784 0.773 0.767 0.752 0.711 0.637 0.612 0.537 )
MotorImagery,2020-12-02 13:50:20.6844,28359,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6056,23,(0.624 0.649 0.649 0.628 0.618 0.606 0.574 0.602 )
Rest,2020-12-02 13:50:21.3247,28405,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4912,23,(0.609 0.601 0.591 0.649 0.629 0.617 0.556 0.491 )
InputWindowChange,2020-12-02 13:50:23.7753,28580,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,17,0.0000,0.0000,Running,1.7805,21,0.3000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:50:29.1080,28961,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6231,24,(0.612 0.636 0.623 0.554 0.569 0.596 0.608 0.608 )
InputWindowChange,2020-12-02 13:50:29.1080,28961,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,17,-0.6678,0.0000,Running,1.7805,21,0.3000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:50:29.1090,28961,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,17,-0.6678,0.0000,Running,1.7805,20,0.3333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:50:29.6225,28998,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5376,24,(0.563 0.558 0.538 0.634 0.604 0.606 0.610 0.583 )
MotorImagery,2020-12-02 13:50:38.5617,29637,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7637,25,(0.608 0.630 0.675 0.719 0.737 0.746 0.760 0.764 )
Rest,2020-12-02 13:50:39.3278,29692,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5101,25,(0.688 0.656 0.615 0.572 0.510 0.703 0.711 0.702 )
MotorImagery,2020-12-02 13:50:40.8594,29801,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5973,26,(0.582 0.593 0.607 0.570 0.580 0.585 0.597 0.559 )
Rest,2020-12-02 13:50:40.9841,29810,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5211,26,(0.521 0.593 0.607 0.570 0.580 0.585 0.597 0.580 )
InputWindowChange,2020-12-02 13:50:41.7786,29867,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,18,0.0000,0.0000,Running,1.8367,20,0.3333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:50:43.2963,29975,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7466,27,(0.561 0.606 0.634 0.672 0.679 0.695 0.735 0.747 )
InputWindowChange,2020-12-02 13:50:43.2963,29975,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,18,-4.4817,0.0000,Running,1.8367,20,0.3333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:50:43.2973,29975,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,18,-4.4817,0.0000,Running,1.8367,19,0.3667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:50:44.9668,30095,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4805,27,(0.706 0.625 0.555 0.480 0.773 0.765 0.760 0.743 )
MotorImagery,2020-12-02 13:50:53.3906,30697,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6058,28,(0.606 0.568 0.593 0.609 0.605 0.613 0.612 0.617 )
Rest,2020-12-02 13:50:54.1565,30752,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5325,28,(0.640 0.616 0.588 0.558 0.550 0.533 0.639 0.640 )
MotorImagery,2020-12-02 13:50:59.6427,31145,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7448,29,(0.689 0.690 0.697 0.717 0.732 0.740 0.745 0.745 )
InputWindowChange,2020-12-02 13:50:59.7816,31155,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,19,0.0000,0.0000,Running,1.3856,19,0.3667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-12-02 13:51:00.1434,31181,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4500,29,(0.450 0.726 0.715 0.699 0.698 0.672 0.628 0.572 )
MotorImagery,2020-12-02 13:51:04.1111,31465,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6322,30,(0.581 0.599 0.632 0.551 0.609 0.649 0.680 0.606 )
InputWindowChange,2020-12-02 13:51:04.1121,31465,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,19,-1.6706,0.0000,Running,1.3856,19,0.3667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:51:04.1131,31465,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,19,-1.6706,0.0000,Running,1.3856,18,0.4000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:51:05.6577,31576,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5325,30,(0.649 0.655 0.641 0.611 0.570 0.533 0.640 0.615 )
InputWindowChange,2020-12-02 13:51:17.7855,32443,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,20,0.0000,0.0000,Running,4.1619,18,0.4000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:51:22.8811,32808,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7035,31,(0.741 0.718 0.714 0.726 0.722 0.703 0.601 0.656 )
InputWindowChange,2020-12-02 13:51:22.8811,32808,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,20,-0.9026,0.0000,Running,4.1619,18,0.4000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:51:22.8821,32808,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,20,-0.9026,0.0000,Running,4.1619,17,0.4333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:51:23.7854,32872,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4970,31,(0.614 0.598 0.574 0.561 0.497 0.681 0.673 0.648 )
MotorImagery,2020-12-02 13:51:25.1784,32972,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5615,32,(0.608 0.597 0.561 0.576 0.569 0.572 0.587 0.602 )
Rest,2020-12-02 13:51:25.1924,32973,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5296,32,(0.608 0.597 0.561 0.530 0.569 0.572 0.587 0.602 )
MotorImagery,2020-12-02 13:51:35.1478,33685,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5801,33,(0.580 0.554 0.579 0.605 0.632 0.651 0.663 0.608 )
Rest,2020-12-02 13:51:35.1614,33686,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4706,33,(0.580 0.471 0.579 0.605 0.632 0.651 0.663 0.608 )
InputWindowChange,2020-12-02 13:51:35.7884,33731,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,21,0.0000,0.0000,Running,1.9743,17,0.4333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:51:37.0693,33823,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5970,34,(0.593 0.607 0.597 0.595 0.603 0.606 0.623 0.595 )
InputWindowChange,2020-12-02 13:51:37.0693,33823,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,21,-4.7189,0.0000,Running,1.9743,17,0.4333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:51:37.0703,33823,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,21,-4.7189,0.0000,Running,1.9743,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:51:37.5706,33858,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5427,34,(0.627 0.627 0.543 0.606 0.607 0.621 0.616 0.622 )
MotorImagery,2020-12-02 13:51:38.3370,33913,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6139,35,(0.561 0.575 0.590 0.617 0.644 0.644 0.632 0.614 )
Rest,2020-12-02 13:51:38.8518,33950,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5260,35,(0.593 0.593 0.551 0.573 0.557 0.551 0.552 0.526 )
MotorImagery,2020-12-02 13:51:42.0406,34178,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5888,36,(0.626 0.623 0.630 0.625 0.619 0.589 0.596 0.629 )
Rest,2020-12-02 13:51:42.1511,34186,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5277,36,(0.626 0.623 0.630 0.625 0.619 0.589 0.528 0.629 )
InputWindowChange,2020-12-02 13:51:53.7930,35019,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,22,0.0000,0.0000,Running,1.1441,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:51:55.5754,35146,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6803,37,(0.586 0.603 0.650 0.653 0.677 0.716 0.680 0.557 )
InputWindowChange,2020-12-02 13:51:55.5759,35146,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,22,-4.2183,0.0000,Running,1.1441,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:51:55.5769,35146,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,22,-4.2183,0.0000,Running,1.1441,15,0.5000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:51:56.2015,35191,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5205,37,(0.520 0.648 0.643 0.628 0.613 0.620 0.600 0.556 )
MotorImagery,2020-12-02 13:52:01.0746,35539,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6245,38,(0.639 0.653 0.631 0.624 0.552 0.585 0.611 0.643 )
Rest,2020-12-02 13:52:01.7157,35585,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5369,38,(0.598 0.581 0.567 0.563 0.556 0.537 0.624 0.618 )
InputWindowChange,2020-12-02 13:52:11.7962,36304,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,23,0.0000,0.0000,Running,4.1013,15,0.5000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:52:12.9381,36386,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7085,39,(0.709 0.666 0.702 0.690 0.683 0.673 0.680 0.698 )
InputWindowChange,2020-12-02 13:52:12.9381,36386,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,23,-4.8597,0.0000,Running,4.1013,15,0.5000,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:52:12.9401,36386,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,23,-4.8597,0.0000,Running,4.1013,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:52:13.4809,36425,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5287,39,(0.650 0.601 0.529 0.702 0.703 0.675 0.683 0.680 )
MotorImagery,2020-12-02 13:52:18.7020,36798,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8137,40,(0.778 0.814 0.554 0.566 0.586 0.632 0.683 0.720 )
Rest,2020-12-02 13:52:19.2177,36835,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4842,40,(0.580 0.556 0.484 0.831 0.788 0.728 0.705 0.634 )
InputWindowChange,2020-12-02 13:52:29.7992,37592,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,24,0.0000,0.0000,Running,4.7575,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-02 13:52:35.8002,38021,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,24,0.0014,0.0000,Running,4.7575,14,0.5333,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:52:35.8022,38021,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,24,0.0014,0.0000,Running,4.7575,14,0.5333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-12-02 13:52:35.8022,38021,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6155,41,(0.603 0.608 0.603 0.606 0.623 0.619 0.615 0.595 )
Rest,2020-12-02 13:52:35.9115,38029,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5328,41,(0.533 0.608 0.603 0.606 0.623 0.619 0.615 0.554 )
MotorImagery,2020-12-02 13:52:44.1267,38617,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5683,42,(0.653 0.631 0.568 0.554 0.628 0.684 0.699 0.694 )
Rest,2020-12-02 13:52:44.2382,38625,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5246,42,(0.653 0.631 0.568 0.582 0.525 0.684 0.699 0.694 )
InputWindowChange,2020-12-02 13:52:47.8038,38880,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Open,25,0.0000,0.0000,Running,4.4790,14,0.5333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-02 13:52:51.5069,39145,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6776,43,(0.599 0.620 0.612 0.612 0.653 0.678 0.595 0.596 )
InputWindowChange,2020-12-02 13:52:51.5078,39145,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,25,-2.2957,0.0000,Running,4.4790,14,0.5333,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-02 13:52:51.5094,39145,96426f22f8ec290e5063ba5f6c397432,anonymous,NULL,Closed,25,-2.2957,0.0000,Running,4.4790,13,0.5667,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-12-02 13:52:52.7872,39236,96426f22f8ec290e5063ba5f6c397432,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4321,43,(0.706 0.652 0.570 0.432 0.752 0.757 0.724 0.710 )
