Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,TrialGoal,BCIConfidence,InputNumber,BCIThresholdBuffer
MotorImagery,2020-11-26 14:55:06.5846,15905,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6377,20,(0.566 0.576 0.593 0.602 0.584 0.638 0.514 0.546 )
InputWindowChange,2020-11-26 14:55:06.5856,15905,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,11,-5.6667,0.0000,Running,1.8254,23,0.2333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:55:06.5861,15905,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,11,-5.6667,0.0000,Running,1.8254,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:55:08.1305,16015,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4876,20,(0.663 0.629 0.595 0.565 0.548 0.539 0.508 0.488 )
MotorImagery,2020-11-26 14:55:09.6896,16127,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5091,21,(0.503 0.509 0.522 0.541 0.537 0.532 0.520 0.507 )
Rest,2020-11-26 14:55:09.7036,16128,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4964,21,(0.503 0.509 0.496 0.541 0.537 0.532 0.520 0.507 )
MotorImagery,2020-11-26 14:55:12.3498,16317,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6291,22,(0.570 0.576 0.585 0.594 0.604 0.603 0.629 0.504 )
Rest,2020-11-26 14:55:12.9897,16362,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4895,22,(0.513 0.490 0.616 0.611 0.612 0.591 0.580 0.559 )
MotorImagery,2020-11-26 14:55:13.5187,16400,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6075,23,(0.580 0.608 0.507 0.525 0.548 0.559 0.543 0.559 )
Rest,2020-11-26 14:55:15.0228,16508,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4957,23,(0.517 0.506 0.496 0.609 0.586 0.549 0.540 0.523 )
MotorImagery,2020-11-26 14:55:16.3317,16601,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5621,24,(0.562 0.503 0.513 0.528 0.541 0.546 0.566 0.569 )
Rest,2020-11-26 14:55:16.5543,16617,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4882,24,(0.562 0.587 0.581 0.559 0.488 0.546 0.566 0.569 )
InputWindowChange,2020-11-26 14:55:24.2544,17167,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,12,0.0000,0.0000,Running,1.7329,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:55:24.6017,17192,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5217,25,(0.542 0.530 0.522 0.507 0.516 0.520 0.535 0.544 )
InputWindowChange,2020-11-26 14:55:24.6027,17192,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,12,-5.6521,0.0000,Running,1.7329,22,0.2667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:55:24.6027,17192,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,12,-5.6521,0.0000,Running,1.7329,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:55:24.7273,17201,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4593,25,(0.542 0.530 0.522 0.504 0.459 0.520 0.535 0.544 )
MotorImagery,2020-11-26 14:55:40.3502,18317,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7367,26,(0.732 0.738 0.737 0.634 0.671 0.697 0.702 0.717 )
Rest,2020-11-26 14:55:40.9771,18362,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4519,26,(0.739 0.728 0.712 0.617 0.452 0.754 0.748 0.754 )
InputWindowChange,2020-11-26 14:55:42.2584,18453,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,13,0.0000,0.0000,Running,2.1259,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:55:43.0099,18507,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5441,27,(0.534 0.531 0.502 0.501 0.519 0.544 0.520 0.531 )
InputWindowChange,2020-11-26 14:55:43.0099,18507,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,13,-5.2476,0.0000,Running,2.1259,21,0.3000,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:55:43.0109,18507,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,13,-5.2476,0.0000,Running,2.1259,20,0.3333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:55:43.5108,18543,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4779,27,(0.595 0.597 0.604 0.594 0.576 0.526 0.478 0.572 )
MotorImagery,2020-11-26 14:55:57.6006,19550,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5748,28,(0.550 0.578 0.575 0.553 0.543 0.553 0.540 0.530 )
Rest,2020-11-26 14:55:58.1020,19586,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4548,28,(0.552 0.517 0.455 0.561 0.562 0.559 0.560 0.558 )
InputWindowChange,2020-11-26 14:56:00.2619,19740,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,14,0.0000,0.0000,Running,2.2670,20,0.3333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:56:02.3220,19887,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6970,29,(0.667 0.697 0.512 0.523 0.527 0.551 0.577 0.614 )
InputWindowChange,2020-11-26 14:56:02.3230,19887,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,14,-3.9388,0.0000,Running,2.2670,20,0.3333,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:56:02.3236,19887,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,14,-3.9388,0.0000,Running,2.2670,19,0.3667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:56:03.5759,19977,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4492,29,(0.736 0.689 0.659 0.647 0.532 0.449 0.768 0.757 )
MotorImagery,2020-11-26 14:56:04.3557,20033,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5788,30,(0.581 0.582 0.586 0.579 0.551 0.579 0.586 0.581 )
Rest,2020-11-26 14:56:04.8569,20069,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4922,30,(0.552 0.529 0.492 0.579 0.577 0.577 0.562 0.554 )
InputWindowChange,2020-11-26 14:56:18.2666,21026,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,15,0.0000,0.0000,Running,2.5945,19,0.3667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-26 14:56:24.2793,21455,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,15,0.0117,0.0000,Running,2.5945,19,0.3667,0,0.0000,0,0.1333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:56:24.2803,21455,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,15,0.0117,0.0000,Running,2.5945,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-26 14:56:24.7946,21492,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6206,31,(0.621 0.551 0.556 0.547 0.618 0.655 0.639 0.640 )
Rest,2020-11-26 14:56:25.5473,21546,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4739,31,(0.554 0.545 0.516 0.517 0.474 0.598 0.591 0.556 )
InputWindowChange,2020-11-26 14:56:36.2696,22312,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,16,0.0000,0.0000,Running,4.2741,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-26 14:56:42.2696,22741,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,16,0.0021,0.0000,Running,4.2741,19,0.3667,0,0.0000,0,0.1667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:56:42.2706,22741,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,16,0.0021,0.0000,Running,4.2741,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-26 14:56:46.0014,23008,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7261,32,(0.743 0.728 0.726 0.517 0.620 0.711 0.745 0.740 )
Rest,2020-11-26 14:56:46.7799,23063,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4488,32,(0.697 0.678 0.669 0.659 0.658 0.605 0.530 0.449 )
MotorImagery,2020-11-26 14:56:47.4072,23108,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6808,33,(0.673 0.681 0.570 0.622 0.656 0.649 0.640 0.656 )
Rest,2020-11-26 14:56:48.1597,23162,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4733,33,(0.660 0.658 0.654 0.608 0.559 0.473 0.653 0.649 )
InputWindowChange,2020-11-26 14:56:54.2724,23599,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,17,0.0000,0.0000,Running,1.9616,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:56:57.9903,23864,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6494,34,(0.638 0.647 0.649 0.509 0.531 0.573 0.598 0.620 )
InputWindowChange,2020-11-26 14:56:57.9903,23864,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,17,-2.2808,0.0000,Running,1.9616,19,0.3667,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:56:57.9913,23864,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,17,-2.2808,0.0000,Running,1.9616,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:56:58.4062,23894,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4708,34,(0.538 0.471 0.649 0.658 0.653 0.637 0.594 0.577 )
MotorImagery,2020-11-26 14:57:09.3796,24679,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5939,35,(0.511 0.570 0.604 0.628 0.620 0.606 0.593 0.594 )
Rest,2020-11-26 14:57:09.7561,24705,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4789,35,(0.613 0.593 0.584 0.576 0.568 0.550 0.526 0.479 )
InputWindowChange,2020-11-26 14:57:12.2766,24886,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,18,0.0000,0.0000,Running,4.1697,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:57:15.2418,25098,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7154,36,(0.659 0.689 0.715 0.501 0.536 0.518 0.542 0.624 )
InputWindowChange,2020-11-26 14:57:15.2418,25098,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,18,-3.0332,0.0000,Running,4.1697,18,0.4000,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:57:15.2433,25098,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,18,-3.0332,0.0000,Running,4.1697,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:57:16.4108,25181,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4963,36,(0.614 0.602 0.569 0.550 0.545 0.523 0.496 0.646 )
MotorImagery,2020-11-26 14:57:27.6341,25983,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5143,37,(0.514 0.525 0.545 0.552 0.568 0.560 0.545 0.535 )
Rest,2020-11-26 14:57:27.8985,26002,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4960,37,(0.514 0.513 0.510 0.513 0.512 0.496 0.545 0.535 )
InputWindowChange,2020-11-26 14:57:30.2804,26172,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,19,0.0000,0.0000,Running,1.6908,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-26 14:57:36.2802,26601,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,19,0.0010,0.0000,Running,1.6908,17,0.4333,0,0.0000,0,0.2000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:57:36.2807,26601,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,19,0.0010,0.0000,Running,1.6908,17,0.4333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-26 14:57:40.1638,26879,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7295,38,(0.716 0.728 0.730 0.522 0.602 0.661 0.686 0.705 )
Rest,2020-11-26 14:57:41.8208,26998,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4976,38,(0.539 0.539 0.555 0.545 0.529 0.498 0.530 0.539 )
MotorImagery,2020-11-26 14:57:47.7118,27419,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5829,39,(0.583 0.535 0.578 0.619 0.628 0.628 0.619 0.605 )
Rest,2020-11-26 14:57:48.1019,27446,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4988,39,(0.583 0.562 0.558 0.544 0.523 0.504 0.506 0.499 )
InputWindowChange,2020-11-26 14:57:48.2828,27459,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,20,0.0000,0.0000,Running,3.6701,17,0.4333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-11-26 14:57:48.8678,27501,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5950,40,(0.554 0.575 0.581 0.585 0.595 0.509 0.509 0.527 )
InputWindowChange,2020-11-26 14:57:48.8678,27501,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,20,-5.4164,0.0000,Running,3.6701,17,0.4333,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:57:48.8698,27501,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,20,-5.4164,0.0000,Running,3.6701,16,0.4667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,AccInput,AccInput,NULL,NULL,NULL
Rest,2020-11-26 14:57:50.0223,27584,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4583,40,(0.508 0.501 0.503 0.507 0.532 0.539 0.511 0.458 )
MotorImagery,2020-11-26 14:57:58.9613,28223,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6839,41,(0.614 0.643 0.659 0.668 0.684 0.541 0.565 0.592 )
Rest,2020-11-26 14:58:00.7304,28348,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4981,41,(0.590 0.498 0.547 0.525 0.575 0.607 0.622 0.635 )
MotorImagery,2020-11-26 14:58:05.4774,28687,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6766,42,(0.680 0.677 0.517 0.565 0.619 0.638 0.659 0.679 )
InputWindowChange,2020-11-26 14:58:06.2862,28745,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,21,0.0000,0.0000,Running,1.1672,16,0.4667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
Rest,2020-11-26 14:58:07.8876,28860,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4225,42,(0.423 0.620 0.626 0.586 0.589 0.581 0.544 0.520 )
InputWindowChange,2020-11-26 14:58:12.2980,29175,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,21,0.0120,0.0000,Running,1.1672,16,0.4667,0,0.0000,0,0.2333,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:58:12.3010,29175,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,21,0.0120,0.0000,Running,1.1672,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
MotorImagery,2020-11-26 14:58:19.8998,29718,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5673,43,(0.558 0.567 0.512 0.535 0.552 0.555 0.555 0.552 )
Rest,2020-11-26 14:58:20.6797,29773,779b466aa3ad21ca46456d092e67ffe2,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4976,43,(0.619 0.603 0.583 0.546 0.551 0.557 0.532 0.498 )
InputWindowChange,2020-11-26 14:58:24.2866,30031,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Open,22,0.0000,0.0000,Running,3.1625,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-11-26 14:58:30.2874,30460,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,22,0.0004,0.0000,Running,3.1625,16,0.4667,0,0.0000,0,0.2667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-11-26 14:58:30.2884,30460,779b466aa3ad21ca46456d092e67ffe2,anonymous,NULL,Closed,22,0.0004,0.0000,Running,3.1625,16,0.4667,0,0.0000,0,0.3000,0,0.0000,0,0.0000,0,0.0000,RejInput,AccInput,NULL,NULL,NULL
