Event,Timestamp,Framecount,SessionID,Email,BCIState,InputWindow,InputWindowOrder,InterTrialTimer,InputWindowTimer,GameState,CurrentFabAlarm,AccInputTrialsLeft,AccInputRate,FabInputTrialsLeft,FabInputRate,RejInputTrialsLeft,RejInputRate,AssistSuccessTrialsLeft,AssistSuccessRate,AssistFailTrialsLeft,AssistFailRate,ExplicitShamTrialsLeft,ExplicitShamRate,TrialResult,BCIConfidence,InputNumber,BCIThresholdBuffer,TrialGoal
Rest,2020-12-01 09:42:29.3116,12669,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6276,13,(0.690 0.736 0.714 0.710 0.681 0.700 0.682 0.628 ),NULL
InputWindowChange,2020-12-01 09:42:42.3197,13599,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,8,0.0000,0.0000,Running,3.5537,24,0.2000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:42:45.8124,13848,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7847,14,(0.753 0.785 0.795 0.785 0.671 0.730 0.725 0.759 ),NULL
InputWindowChange,2020-12-01 09:42:45.8124,13848,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,8,-2.5049,0.0000,Running,3.5537,24,0.2000,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:42:45.8134,13848,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,8,-2.5049,0.0000,Running,3.5537,23,0.2333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 09:42:46.9415,13929,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6333,14,(0.746 0.763 0.722 0.722 0.673 0.633 0.770 0.776 ),NULL
MotorImagery,2020-12-01 09:42:57.3009,14670,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7982,15,(0.718 0.736 0.798 0.663 0.686 0.676 0.700 0.725 ),NULL
Rest,2020-12-01 09:42:57.5654,14689,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6026,15,(0.603 0.736 0.798 0.779 0.810 0.788 0.751 0.696 ),NULL
InputWindowChange,2020-12-01 09:43:00.3217,14886,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,9,0.0000,0.0000,Running,2.4008,23,0.2333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
InputWindowChange,2020-12-01 09:43:06.3234,15314,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,9,0.0016,0.0000,Running,2.4008,23,0.2333,0,0.0000,0,0.0667,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:43:06.3249,15314,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,9,0.0016,0.0000,Running,2.4008,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,RejInput,NULL,NULL,NULL,AccInput
InputWindowChange,2020-12-01 09:43:18.3266,16171,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,10,0.0000,0.0000,Running,1.8742,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:43:18.5071,16184,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8139,16,(0.753 0.778 0.796 0.810 0.814 0.737 0.706 0.721 ),NULL
InputWindowChange,2020-12-01 09:43:18.5071,16184,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,10,-5.8198,0.0000,Running,1.8742,23,0.2333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:43:18.5081,16184,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,10,-5.8198,0.0000,Running,1.8742,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 09:43:19.2867,16240,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6478,16,(0.712 0.694 0.648 0.865 0.857 0.805 0.798 0.765 ),NULL
InputWindowChange,2020-12-01 09:43:36.3291,17457,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,11,0.0000,0.0000,Running,1.9551,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:43:38.0557,17581,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6942,17,(0.715 0.749 0.734 0.698 0.694 0.666 0.692 0.695 ),NULL
InputWindowChange,2020-12-01 09:43:38.0557,17581,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,11,-4.2701,0.0000,Running,1.9551,22,0.2667,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:43:38.0567,17581,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,11,-4.2701,0.0000,Running,1.9551,21,0.3000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
Rest,2020-12-01 09:43:38.4180,17606,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6262,17,(0.715 0.626 0.734 0.698 0.694 0.676 0.731 0.713 ),NULL
MotorImagery,2020-12-01 09:43:48.2484,18309,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7176,18,(0.737 0.665 0.671 0.653 0.673 0.718 0.661 0.709 ),NULL
Rest,2020-12-01 09:43:48.5268,18329,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6318,18,(0.661 0.670 0.632 0.653 0.673 0.718 0.701 0.699 ),NULL
InputWindowChange,2020-12-01 09:43:54.3333,18744,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Open,12,0.0000,0.0000,Running,3.6882,21,0.3000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
MotorImagery,2020-12-01 09:43:54.9033,18785,ad874ab910d97092cca9ae6d661e3e0f,anonymous,ReceivingData,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7330,19,(0.714 0.732 0.761 0.772 0.733 0.663 0.693 0.702 ),NULL
InputWindowChange,2020-12-01 09:43:54.9043,18785,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,12,-5.4288,0.0000,Running,3.6882,21,0.3000,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,NA,NULL,NULL,NULL,NULL
GameDecision,2020-12-01 09:43:54.9053,18785,ad874ab910d97092cca9ae6d661e3e0f,anonymous,NULL,Closed,12,-5.4288,0.0000,Running,3.6882,20,0.3333,0,0.0000,0,0.1000,0,0.0000,0,0.0000,0,0.0000,AccInput,NULL,NULL,NULL,AccInput
